2,0,1,1,1
19980241451.120003,614095420.6233333,734841197.0,543,"set(['23994', '26948', '23997', '27494', '27888', '28238', '27883', '27880', '28995', '13736', '21562', '26473', '14982', '26578', '61589', '23698', '103263', '103264', '103267', '103268', '15394', '33746', '26837', '16677', '16679', '16773', '27837', '16571', '13603', '27409', '103389', '25744', '15859', '21669', '16499', '21665', '16251', '25880', '15104', '16706', '5504', '16703', '16894', '5415', '28037', '28039', '17311', '17310', '18086', '11761', '23007', '17030', '8666', '35190', '103290', '17429', '27711', '103298', '22906', '14984', '28243', '25973', '5577', '22885', '27651', '15036', '5571', '5570', '30077', '28086', '4958', '28328', '103144', '103147', '103194', '49460', '11946', '17729', '27996', '10796', '26433', '10022', '7348', '7349', '13206', '103226', '103222', '93215', '23397', '28142', '7551', '28144', '26878', '16533', '16108', '26871', '16107', '26877', '13644', '34976', '23436', '51233', '23800', '13058', '14811', '14810', '8837', '16033', '16215', '33690', '16629', '26805', '12947', '13506', '12694', '21710', '27474', '13188', '27479', '21731', '27226', '27056', '16448', '103398', '26658', '103395', '7821', '103391', '13371', '15563', '26063', '26890', '11164', '103405', '103400', '14881', '28041', '9823', '17766', '48604', '22376', '35701', '5079', '7953', '7952', '15287', '15286', '49631', '27075', '15282', '103307', '21231', '103305', '9832', '6472', '103309', '103308', '27767', '12407', '16966', '8493', '6326', '35011', '35015', '8498', '28210', '27482', '33728', '27914', '26404', '26362', '10889', '14991', '14995', '14998', '23687', '26563', '15218', '103376', '103377', '103375', '103278', '8971', '13250', '8975', '103378', '103379', '32641', '25725', '27407', '5499', '26928', '22405', '25680', '5491', '25685', '13616', '23971', '14927', '15820', '15522', '15525', '16899', '47882', '27890', '103111', '16249', '103114', '26140', '47951', '27507', '34810', '11759', '10801', '17302', '29847', '26332', '34991', '8502', '9539', '23124', '9533', '9531', '16442', '15556', '16437', '15002', '9879', '8113', '27648', '22564', '25982', '30060', '28094', '23017', '11624', '103181', '103183', '26037', '103187', '28314', '26133', '22635', '49257', '49256', '21305', '21308', '27961', '27963', '13210', '28175', '8595', '103236', '7560', '8184', '15318', '8590', '14885', '55145', '25919', '26960', '16059', '22444', '15700', '16053', '26291', '22291', '27105', '26590', '5195', '26454', '5190', '26451', '14805', '16027', '17379', '15172', '15170', '22066', '16598', '9627', '16299', '27214', '27350', '16474', '7812', '16470', '16277', '13402', '103383', '103381', '103380', '16689', '28053', '26079', '113021', '26397', '26704', '26179', '13843', '21343', '23924', '6444', '6442', '49628', '17404', '15294', '27074', '9829', '15359', '7443', '26635', '27784', '26005', '17083', '28228', '15253', '25950', '13695', '103238', '13692', '9094', '35213', '26413', '8547', '6707', '16659', '25739', '5688', '103201', '13225', '103207', '5683', '22240', '15733', '32675', '15880', '16126', '16122', '27851', '16842', '11896', '16650', '23949', '103306', '21516', '27686', '27399', '26307', '16159', '13136', '16014', '14937', '11095', '16884', '15084', '27947', '103101', '15644', '22112', '35012', '27456', '12177', '46382', '14974', '27321', '8490', '27327', '27325', '27329', '23948', '17112', '21950', '48909', '27632', '13354', '15017', '15548', '24033', '26770', '28302', '103425', '50443', '26676', '25990', '15497', '28068', '15492', '6054', '8583', '26642', '8361', '15933', '22608', '27657', '13185', '15265', '21704', '26516', '27972', '45792', '27744', '14882', '103198', '22328', '113022', '103322', '14935', '14860', '16043', '11998', '6631', '6630', '22514', '26461', '24649', '11965', '9884', '28110', '28112', '24642', '9888', '15011', '11194', '11196', '33524', '29192', '10214', '12770', '25772', '16336', '12670', '27416', '32637', '27166', '34988', '16281', '16282', '7801', '23071', '21670', '16266', '52586', '15503', '26739', '28025', '26160', '12785', '46943', '9263', '8031', '27939', '33531', '6907', '103283', '15342', '103281', '103286', '17418', '15349', '103288', '103289', '23572', '17413', '6909', '15029', '26600', '16780', '5566', '15025', '26016', '9545', '49292', '9540', '9541', '35611', '14828', '11959', '14823', '23254', '8552', '22869', '8952', '21693', '21698', '15233', '103218', '103271', '103213', '103212', '103216', '25709', '16527', '26868', '15729', '14958', '103229', '26456', '27843', '21522', '27249', '12908', '27740', '16009', '27125', '33709', '15159', '103138', '12187', '103136', '12972', '14311', '15799', '103133', '103282', '7168', '47874', '5423', '23533', '6497', '17454', '27627', '25687', '47908', '15971', '28077', '17193', '26055', '15270', '8554', '15277', '9216', '21364', '22821', '103310', '103312', '103313', '6460', '6461', '16859', '6336', '103098', '35876'])"
2,0,1,1,2
20356848948.76,642243005.5533332,885431193.9,557,"set(['23994', '26948', '23997', '27494', '27888', '28238', '27883', '27880', '28995', '13736', '21562', '26473', '14982', '26578', '61589', '23698', '22530', '103263', '103264', '103267', '103268', '15394', '33746', '33921', '26837', '16677', '16679', '16773', '27837', '16571', '13603', '27409', '103389', '25744', '15859', '21669', '16499', '21665', '16251', '25880', '15104', '16706', '5504', '16703', '16894', '5415', '28037', '28039', '17311', '17310', '18086', '11761', '23007', '17030', '8666', '35190', '103290', '17429', '27711', '103298', '22906', '14984', '28243', '25973', '5577', '22885', '27651', '15036', '5571', '5570', '30077', '28086', '4958', '28328', '103144', '25870', '103147', '103194', '49460', '11946', '17729', '27996', '10796', '26433', '10022', '7348', '7349', '13206', '103226', '103222', '93215', '35699', '23397', '28142', '7551', '28144', '26878', '16533', '16108', '26871', '16107', '26877', '13644', '34976', '23436', '32584', '48411', '51233', '23800', '13058', '14811', '14810', '8837', '16033', '16215', '33690', '16629', '26805', '12947', '13506', '12694', '21710', '27474', '13188', '27479', '21731', '27226', '27056', '16448', '103398', '26658', '103395', '7821', '103391', '13371', '15563', '26063', '26890', '11164', '103405', '103400', '14881', '28041', '9823', '17766', '48604', '22376', '35701', '5079', '7953', '7952', '15287', '15286', '49631', '27075', '15282', '103307', '21231', '103305', '9832', '6472', '103309', '103308', '27767', '12407', '16966', '8493', '6326', '35011', '35015', '8498', '28210', '27482', '33728', '27914', '55334', '26404', '26362', '10889', '14991', '14995', '14998', '23687', '26563', '15218', '103376', '103377', '103375', '103278', '8971', '13250', '8975', '103378', '103379', '32641', '25725', '27407', '5499', '26928', '22405', '25680', '5491', '25685', '13616', '23971', '14927', '15820', '15522', '15525', '16899', '47882', '27890', '103111', '16249', '103114', '26140', '47951', '27507', '34810', '11759', '10801', '17302', '29847', '26332', '34991', '8502', '9539', '23124', '9533', '9531', '16442', '15556', '16437', '15002', '9879', '8113', '27648', '22564', '25982', '30060', '45987', '28094', '23017', '11624', '103181', '103183', '26037', '103187', '28314', '26133', '22635', '49257', '49256', '21305', '21308', '27961', '27963', '13210', '28175', '8595', '103236', '7560', '8184', '15318', '8590', '14885', '55145', '25919', '26960', '16059', '22444', '15700', '16053', '26291', '22291', '27105', '49790', '26590', '5195', '26454', '5190', '26451', '14805', '16027', '17379', '15172', '15170', '22066', '16598', '9627', '16299', '27214', '27350', '16474', '7812', '16470', '16277', '13402', '103383', '103381', '103380', '16689', '28053', '26079', '113021', '26397', '26704', '26179', '13843', '21343', '23924', '6444', '6442', '49628', '17404', '15294', '27074', '9829', '15359', '7443', '26635', '27784', '26005', '17083', '28228', '15253', '25950', '13695', '103238', '13692', '9094', '35213', '26413', '8547', '6707', '16659', '25739', '5688', '103201', '13225', '103207', '5683', '22240', '15733', '32675', '15880', '16126', '16122', '27851', '16842', '11896', '16650', '23949', '103306', '21516', '27686', '27399', '26307', '16159', '13136', '16014', '14937', '11095', '16884', '15084', '27947', '103101', '15644', '22112', '35012', '27456', '12177', '46382', '14974', '27321', '8490', '27327', '27325', '27329', '23948', '17112', '21950', '48909', '27632', '13354', '15017', '15548', '24033', '26770', '28302', '103425', '50443', '26676', '25990', '15497', '28068', '15492', '6054', '8583', '26642', '8361', '15933', '22608', '27657', '13185', '15265', '21704', '26516', '27972', '45792', '27744', '14882', '103198', '22328', '113022', '103322', '103324', '14935', '14860', '16043', '11998', '6631', '6630', '22514', '26461', '24649', '11965', '9884', '28110', '28112', '24642', '9888', '15011', '11194', '11196', '33524', '29192', '10214', '12770', '25772', '16336', '12670', '27416', '32637', '27166', '34988', '16281', '16282', '7801', '23071', '21670', '16266', '52586', '15503', '26739', '28025', '26160', '12785', '46943', '9263', '8031', '27939', '33531', '6907', '103283', '15342', '103281', '103286', '17418', '15349', '103288', '103289', '23572', '17413', '6909', '15029', '26600', '16780', '5566', '15025', '26016', '9545', '49292', '9540', '9541', '35611', '14828', '11959', '14823', '23254', '8552', '22869', '8952', '21693', '17969', '21698', '15233', '103218', '103271', '103213', '103212', '103216', '25709', '16527', '26868', '15729', '14958', '103229', '26456', '27843', '21522', '27249', '12908', '27740', '16009', '27125', '33709', '15159', '103138', '12187', '103136', '12972', '14311', '15799', '103133', '103282', '7168', '47874', '5423', '23533', '6497', '17454', '18036', '27627', '25687', '47908', '15971', '28077', '17193', '26055', '15270', '52561', '8554', '15277', '9216', '21364', '22821', '103310', '103312', '103313', '6460', '6461', '16859', '6336', '35007', '103098', '35876'])"
2,0,1,1,3
19493054098.809002,1028476082.904333,822615459.9,573,"set(['23994', '26948', '23997', '27494', '27888', '28238', '27883', '27880', '28995', '13736', '21562', '26473', '14982', '26578', '61589', '23698', '22530', '103263', '103264', '103267', '103268', '15394', '33746', '33921', '26837', '16677', '16679', '16773', '27837', '16571', '13603', '27409', '103389', '25744', '15859', '21669', '16499', '21665', '16251', '25880', '15104', '16706', '5504', '16703', '16894', '5415', '28037', '28039', '17311', '17310', '18086', '11761', '23007', '17030', '8666', '35190', '24624', '103290', '17429', '27711', '103298', '22906', '14984', '28243', '25973', '5577', '22885', '27651', '15036', '5571', '5570', '30077', '28086', '4958', '28328', '103144', '25870', '103147', '103194', '49460', '11946', '17729', '27996', '10796', '26433', '10022', '7348', '7349', '13206', '103226', '103222', '93215', '35699', '23397', '28142', '7551', '28144', '26878', '16533', '16108', '26871', '16107', '26877', '13644', '34976', '23436', '48412', '32584', '48411', '51233', '23800', '13058', '14811', '14810', '8837', '16033', '16215', '33690', '16629', '26805', '12947', '13506', '12694', '21710', '27474', '13188', '27479', '21731', '27226', '27056', '47216', '16448', '103398', '26658', '103395', '7821', '103391', '103392', '15563', '26063', '26890', '11164', '103405', '103400', '14881', '28041', '9823', '17766', '48604', '22376', '35701', '5079', '7953', '7952', '15287', '15286', '49631', '27075', '15282', '103307', '21231', '103305', '9832', '6472', '103309', '103308', '27767', '12407', '16966', '8493', '6326', '35011', '35015', '8498', '28210', '27482', '33728', '27914', '55334', '26404', '26362', '10889', '14991', '14995', '14998', '23687', '26563', '15218', '103376', '103377', '103375', '103278', '8971', '13250', '8975', '103378', '103379', '32641', '25725', '27407', '5499', '26928', '22405', '25680', '5491', '25685', '13616', '23971', '14927', '15820', '15522', '15525', '16899', '47882', '27890', '103111', '16249', '103114', '26140', '47951', '27507', '34810', '11759', '10801', '17302', '29847', '26332', '34991', '8502', '9539', '23124', '9533', '9531', '16442', '15556', '16437', '15002', '9879', '8113', '27648', '22564', '25982', '30060', '45987', '28094', '13371', '23017', '11624', '103181', '103183', '26037', '103187', '28314', '26133', '22635', '49257', '49256', '21305', '21308', '27961', '27963', '13210', '28175', '8595', '103236', '7560', '8184', '15318', '8590', '55146', '61654', '55145', '25919', '26960', '16059', '22444', '15700', '16053', '26291', '22291', '27105', '49790', '26590', '5195', '26454', '5190', '26451', '14805', '16027', '17379', '33530', '56863', '15172', '15170', '22066', '16598', '14885', '9627', '16299', '27214', '27350', '16474', '7812', '16470', '16277', '13402', '103383', '103381', '103380', '16689', '28053', '26079', '113021', '26397', '26704', '26179', '13843', '21343', '23924', '6444', '6442', '49628', '17404', '15294', '27074', '9829', '15359', '7443', '26635', '27784', '26005', '17083', '28228', '35140', '17086', '25950', '13695', '103238', '13692', '9094', '35213', '26413', '34821', '8547', '6707', '16659', '25739', '5688', '103201', '13225', '103207', '5683', '22240', '15733', '32675', '15880', '16126', '16122', '27851', '16842', '11896', '16650', '23949', '103306', '21516', '27686', '27399', '26307', '16159', '13136', '16014', '14937', '11095', '16884', '15084', '27947', '103101', '15644', '22112', '35012', '27456', '12177', '46382', '14974', '27321', '8490', '27327', '27325', '27329', '23948', '17112', '21950', '48909', '27632', '13354', '15017', '15548', '24033', '26770', '28302', '103425', '50443', '26676', '25990', '15497', '28068', '15492', '6054', '8583', '26642', '8361', '15933', '22608', '27657', '13185', '15265', '21704', '26516', '27972', '45792', '27744', '14882', '103198', '22328', '113022', '103322', '103324', '14935', '14860', '16043', '11998', '6631', '6630', '22514', '26461', '24649', '11965', '9884', '28110', '28112', '24642', '9888', '15011', '11194', '11196', '33524', '29192', '10214', '12770', '25772', '16336', '34924', '12670', '27416', '32637', '27166', '34988', '16281', '16282', '7801', '23071', '21670', '16266', '52586', '15503', '26739', '28025', '26160', '12785', '46943', '9263', '8031', '27939', '33531', '6907', '103283', '15342', '103281', '103286', '17418', '15349', '103288', '103289', '23572', '17413', '6909', '15029', '26600', '16780', '5566', '15025', '26016', '9545', '49292', '9540', '9541', '35611', '14828', '11959', '14823', '23254', '8552', '22869', '8952', '21693', '17969', '21698', '15233', '103218', '103271', '54829', '103213', '103212', '103216', '25709', '16527', '26868', '15729', '14958', '103229', '26456', '27843', '21522', '27249', '12908', '27740', '15253', '16009', '27125', '33709', '15159', '103138', '12187', '103136', '12972', '14311', '15799', '103133', '103282', '7168', '47874', '47877', '5423', '35696', '23533', '6497', '17454', '18036', '27627', '25687', '47908', '15971', '28077', '17193', '26055', '15270', '52561', '8554', '15277', '9216', '21364', '22821', '103310', '103312', '103313', '6460', '6461', '16859', '48961', '6336', '35007', '103098', '35876'])"
2,0,1,1,4
20518669191.807,1042485657.7680002,1095067108.9,585,"set(['23994', '26948', '23997', '27494', '27888', '28238', '27883', '27880', '28995', '13736', '21562', '26473', '14982', '26578', '61589', '23698', '22530', '103263', '103264', '103267', '103268', '15394', '33746', '33921', '26837', '16677', '16679', '16773', '27837', '16571', '13603', '27409', '103389', '25744', '15859', '21669', '16499', '21665', '16251', '25880', '15104', '16706', '5504', '16703', '16894', '5415', '28037', '28039', '17311', '17310', '18086', '11761', '23007', '17030', '8666', '35190', '24624', '103290', '17429', '27711', '103298', '22906', '14984', '28243', '25973', '5577', '22885', '27651', '15036', '5571', '5570', '30077', '28086', '4958', '28328', '103144', '25870', '103147', '103194', '49460', '11946', '50998', '17729', '27996', '10796', '26433', '10022', '7348', '7349', '13206', '103226', '103222', '93215', '35699', '23397', '28142', '7551', '28144', '26878', '16533', '16108', '26871', '16107', '26877', '13644', '34976', '23436', '48412', '32584', '48410', '48411', '51233', '23800', '13058', '14811', '14810', '8837', '16033', '16215', '33690', '16629', '26805', '12947', '13506', '12694', '21710', '27474', '13188', '27479', '21731', '27226', '27056', '47216', '16448', '103398', '26658', '103395', '7821', '103391', '103392', '15563', '26063', '26890', '11164', '103405', '103400', '14881', '28041', '9823', '17766', '48604', '22376', '35701', '46908', '5079', '7953', '52573', '15287', '15286', '49631', '27075', '15282', '103307', '21231', '103305', '9832', '6472', '103309', '103308', '27767', '12407', '16966', '8493', '6326', '35011', '35015', '8498', '28210', '27482', '33728', '27914', '55334', '26404', '26362', '10889', '14991', '14995', '14998', '23687', '26563', '15218', '103376', '103377', '103375', '103278', '8971', '13250', '8975', '103378', '103379', '32641', '25725', '27407', '5499', '26928', '22405', '25680', '5491', '25685', '13616', '23971', '14927', '15820', '15522', '15525', '16899', '47882', '27890', '103111', '16249', '103114', '26140', '47951', '27507', '34810', '47958', '11759', '10801', '17302', '29847', '26332', '34991', '8502', '9539', '23124', '9533', '9531', '16442', '15556', '16437', '15002', '9879', '8113', '27648', '22564', '25982', '30060', '45987', '28094', '13371', '23017', '11624', '103181', '103183', '26037', '103187', '28314', '26133', '22635', '49257', '49256', '21305', '21308', '27961', '27963', '13210', '28175', '8595', '103236', '7560', '8184', '15318', '8590', '55146', '61654', '55145', '26461', '25919', '26960', '16059', '22444', '15700', '16053', '26291', '22291', '27105', '49790', '26590', '5195', '26454', '5190', '26451', '14805', '16027', '17379', '33530', '56863', '15172', '15170', '22066', '16598', '14885', '9627', '16299', '27214', '27350', '16474', '7812', '16470', '16277', '13402', '103383', '103381', '103380', '16689', '28053', '26079', '113021', '26397', '26704', '26179', '13843', '21343', '23924', '46249', '6444', '6442', '49628', '17404', '15294', '27074', '9829', '15359', '7443', '26635', '27784', '26005', '17083', '28228', '35140', '17086', '25950', '7952', '13695', '103238', '13692', '9094', '35213', '26413', '34821', '8547', '6707', '16659', '25739', '5688', '103201', '13225', '103207', '5683', '22240', '15733', '32675', '15880', '16126', '16122', '27851', '16842', '11896', '16650', '23949', '103306', '21516', '27686', '27399', '26307', '16159', '13136', '16014', '14937', '11095', '46468', '16884', '15084', '27947', '103101', '15644', '22112', '35012', '27456', '12177', '46382', '14974', '27321', '8490', '27327', '27325', '27329', '23948', '17112', '21950', '48909', '27632', '13354', '15017', '15548', '24033', '26770', '28302', '103425', '50443', '26676', '25990', '15497', '28068', '15492', '6054', '8583', '26642', '8361', '15933', '22608', '27657', '13185', '15265', '21704', '26516', '27972', '45792', '27744', '14882', '103198', '22328', '113022', '103322', '103325', '103324', '14935', '14860', '16043', '11998', '6631', '6630', '22514', '32688', '24649', '11965', '9884', '28110', '28112', '24642', '9888', '15011', '11194', '11196', '33524', '29192', '10214', '12770', '25772', '16336', '34924', '12670', '27416', '32637', '27166', '34988', '16281', '16282', '7801', '23071', '21670', '16266', '52586', '15503', '26739', '28025', '26160', '12785', '46943', '9263', '8031', '27939', '33531', '6907', '103283', '15342', '103281', '103286', '17418', '15349', '103288', '103289', '23572', '17413', '6909', '15029', '26600', '16780', '5566', '15025', '26016', '9545', '49292', '9540', '9541', '35611', '14828', '11959', '14823', '23254', '8552', '22869', '8952', '21693', '17969', '21698', '15233', '103218', '103271', '54829', '103213', '103212', '103216', '25709', '16527', '26868', '15729', '14958', '103229', '26456', '27843', '21522', '27249', '12908', '52905', '27740', '15253', '16009', '27125', '33709', '15159', '103138', '12187', '103136', '12972', '14311', '15799', '103133', '103282', '7168', '47874', '47877', '105036', '5423', '35696', '23533', '6497', '17454', '18036', '27627', '49082', '25687', '47908', '15971', '28077', '17193', '26055', '15270', '52561', '8554', '15277', '9216', '21364', '22821', '103310', '103312', '103313', '6460', '6461', '16859', '48961', '6336', '35007', '103098', '35876'])"
2,0,1,2,1
22156377797.545334,690798457.4476666,572383287.2333333,601,"set(['23994', '26948', '23997', '27494', '27888', '28238', '54606', '27883', '27880', '28995', '13736', '21562', '26473', '14982', '26578', '61589', '23698', '22530', '103263', '103264', '103267', '103268', '15394', '33746', '33921', '26837', '16677', '16679', '16773', '27837', '16571', '13603', '27409', '107756', '103389', '25744', '15859', '21669', '16499', '21665', '16251', '25880', '15104', '16706', '5504', '16703', '16894', '5415', '28037', '28039', '17311', '17310', '18086', '11761', '23007', '17030', '8666', '35190', '24624', '103290', '17429', '27711', '103298', '22906', '14984', '28243', '25973', '5577', '22885', '27651', '15036', '5571', '5570', '30077', '28086', '4958', '28328', '103144', '25870', '103147', '103194', '49460', '11946', '50998', '17729', '27996', '10796', '26433', '10022', '7348', '7349', '13206', '103226', '103222', '93215', '35699', '23397', '28142', '7551', '28144', '26878', '16533', '16108', '26871', '16107', '26877', '13644', '34976', '23436', '48412', '32584', '48410', '48411', '51233', '23800', '13058', '14811', '14810', '8837', '16033', '16215', '54079', '5409', '33690', '16629', '26805', '12947', '13506', '12694', '21710', '27474', '13188', '27479', '21731', '27226', '27056', '47216', '16448', '103398', '26658', '103395', '7821', '103391', '103392', '15563', '26063', '26890', '11164', '103405', '103400', '14881', '28041', '9823', '17766', '48604', '22376', '35701', '46908', '5079', '7953', '52573', '15287', '15286', '49631', '52549', '15282', '103307', '21231', '103305', '9832', '6472', '103309', '103308', '27767', '12407', '16966', '8493', '6326', '35011', '35015', '8498', '28210', '27482', '33728', '27914', '55334', '26404', '26362', '10889', '14991', '14995', '14998', '23687', '26563', '15218', '103376', '103377', '103375', '103278', '8971', '13250', '8975', '103378', '103379', '32641', '25725', '27407', '5499', '26928', '22405', '25680', '5491', '25685', '13616', '23971', '14927', '15820', '15522', '15525', '16899', '47882', '27890', '103111', '16249', '103114', '26140', '47951', '27507', '34810', '47958', '11759', '10801', '17302', '29847', '26332', '34991', '49778', '8502', '9539', '23124', '9533', '9531', '16442', '15556', '16437', '15002', '9879', '8113', '27648', '52534', '52535', '22564', '25982', '30060', '45987', '28094', '13371', '23017', '11624', '103181', '103183', '26037', '103187', '28314', '26133', '22635', '49257', '49708', '21305', '21308', '27961', '27963', '13210', '28175', '8595', '103236', '7560', '8184', '15318', '8590', '55146', '61654', '55145', '26461', '25919', '26960', '16059', '22444', '15700', '16053', '26291', '22291', '27105', '49790', '26590', '5195', '26454', '5190', '26451', '14805', '24630', '16027', '17379', '33530', '56863', '15172', '15170', '22066', '16598', '14885', '9627', '16299', '27214', '27350', '49256', '16474', '7812', '16470', '16277', '13402', '103383', '103381', '103380', '16689', '28053', '26079', '113021', '26397', '26704', '26179', '13843', '21343', '23924', '46249', '6444', '6442', '49628', '17404', '15294', '27074', '9829', '15359', '7443', '26635', '27784', '26005', '17083', '28228', '35140', '17086', '25950', '7952', '13695', '103238', '13692', '9094', '35213', '26413', '34821', '8547', '6707', '16659', '25739', '5688', '103201', '13225', '103207', '5683', '22240', '15733', '32675', '15880', '16126', '16122', '27851', '16842', '11896', '16650', '23949', '103306', '21516', '27686', '27399', '26307', '48860', '16159', '13136', '16014', '14937', '11095', '46468', '16884', '15084', '27947', '103101', '15644', '22112', '46227', '27456', '12177', '46382', '45968', '14974', '27321', '8490', '27327', '27325', '27329', '23948', '35012', '49662', '17112', '21950', '48909', '27632', '13354', '15017', '15548', '24033', '26770', '28302', '103425', '50443', '26676', '25990', '15497', '28068', '15492', '6054', '8583', '26642', '8361', '15933', '22608', '27657', '13185', '15265', '21704', '26516', '27972', '45792', '27744', '14882', '103198', '22328', '113022', '103322', '103325', '103324', '14935', '14860', '16043', '11998', '6631', '6630', '22514', '32688', '24649', '11965', '9884', '28110', '28112', '24642', '9888', '15011', '11194', '11196', '33524', '29192', '10214', '12770', '25772', '16336', '34924', '12670', '27416', '32637', '27166', '34988', '16281', '16282', '7801', '23071', '21670', '16266', '52586', '15503', '26739', '28025', '26160', '12785', '46943', '9263', '8031', '27939', '33531', '6907', '103283', '15342', '103281', '103286', '17418', '15349', '27075', '103289', '23572', '17413', '6909', '15029', '26600', '16780', '5566', '15025', '26016', '9545', '49292', '9540', '9541', '35611', '14828', '11959', '14823', '23254', '8552', '22869', '8952', '21693', '17969', '21698', '15233', '103218', '103271', '54829', '103213', '103212', '103216', '25709', '16527', '26868', '15729', '14958', '103229', '26456', '27843', '21522', '27249', '12908', '52905', '27740', '15253', '16009', '27125', '33709', '15159', '46554', '103138', '12187', '103136', '12972', '14311', '15799', '103133', '103282', '7168', '47874', '47877', '105036', '5423', '35696', '23533', '6497', '17454', '18036', '27627', '49082', '103288', '25687', '47908', '15971', '28077', '17193', '26055', '15270', '52561', '8554', '15277', '9216', '21364', '22821', '103315', '103310', '103312', '103313', '6460', '6461', '16859', '48961', '6336', '35007', '103098', '35876'])"
2,0,1,2,2
