Report Whole Date,Report Date YYYY,Report Date Q,Quarter Year Code Report Date,Quarters Since Close,Years Since Fund Close to Report Date,Fund ID,FundName,Fund Type,investor name,Fund Close Date,Fund Close YYYY,Fund Close Q,Global Region,LP beid,LP Name,FundLPID,Remaining Value,Contributed,Distributed,Fund Initial Amount,Consistency,Comitted
3/31/2011,2011,1,20111,52,13,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,4978980,20000000,30531790,303.03,0.846153846,20000000
12/31/2010,2010,4,20104,51,12,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,5113639,20000000,29873468,303.03,0.846153846,20000000
9/30/2010,2010,3,20103,50,12,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,4320802,20000000,29873458,303.03,0.846153846,20000000
6/30/2010,2010,2,20102,49,12,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,4320800,20000000,29873458,303.03,0.846153846,20000000
3/31/2010,2010,1,20101,48,12,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,4321881,20000000,29873458,303.03,0.846153846,20000000
12/31/2009,2009,4,20094,47,11,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,4322284,20000000,29873458,303.03,0.846153846,20000000
9/30/2009,2009,3,20093,46,11,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,4511603,20000000,29385372,303.03,0.846153846,20000000
6/30/2009,2009,2,20092,45,11,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,4092306,20000000,29385372,303.03,0.846153846,20000000
3/31/2009,2009,1,20091,44,11,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,4038402,20000000,29385372,303.03,0.846153846,20000000
12/31/2008,2008,4,20084,43,10,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,4082790,20000000,29385372,303.03,0.846153846,20000000
9/30/2008,2008,3,20083,42,10,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,4103142,20000000,29385372,303.03,0.846153846,20000000
6/30/2008,2008,2,20082,41,10,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,7004718,20000000,28842614,303.03,0.846153846,20000000
3/31/2008,2008,1,20081,40,10,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,6835123,20000000,28842614,303.03,0.846153846,20000000
12/31/2007,2007,4,20074,39,9,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,6977716,20000000,28842614,303.03,0.846153846,20000000
9/30/2007,2007,3,20073,38,9,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,10768587,20000000,27810555,303.03,0.846153846,20000000
6/30/2007,2007,2,20072,37,9,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,11081616,20000000,27140743,303.03,0.846153846,20000000
3/31/2007,2007,1,20071,36,9,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,11866896,20000000,9981474,303.03,0.846153846,20000000
12/31/2006,2006,4,20064,35,8,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,11885276,20000000,9981474,303.03,0.846153846,20000000
9/30/2006,2006,3,20063,34,8,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,6614452,20000000,9981474,303.03,0.846153846,20000000
6/30/2006,2006,2,20062,33,8,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,6622935,20000000,9981474,303.03,0.846153846,20000000
3/31/2006,2006,1,20061,32,8,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,7694401,20000000,8737911,303.03,0.846153846,20000000
12/31/2005,2005,4,20054,31,7,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,7640999,20000000,8737911,303.03,0.846153846,20000000
9/30/2005,2005,3,20053,30,7,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,7422769,20000000,8737911,303.03,0.846153846,20000000
6/30/2005,2005,2,20052,29,7,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,2448181,20000000,8410044,303.03,0.846153846,20000000
3/31/2005,2005,1,20051,28,7,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,1783802,20000000,8410044,303.03,0.846153846,20000000
12/31/2004,2004,4,20044,27,6,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,3689969,20000000,6919385,303.03,0.846153846,20000000
9/30/2004,2004,3,20043,26,6,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,4564038,20000000,6027615,303.03,0.846153846,20000000
6/30/2004,2004,2,20042,25,6,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,4564038,20000000,6027615,303.03,0.846153846,20000000
3/31/2004,2004,1,20041,24,6,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,5720224,20000000,4699794,303.03,0.846153846,20000000
12/31/2003,2003,4,20034,23,5,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,6399317,20000000,4108610,303.03,0.846153846,20000000
9/30/2003,2003,3,20033,22,5,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,6417726,20000000,4108610,303.03,0.846153846,20000000
6/30/2003,2003,2,20032,21,5,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,6553028,20000000,3604584,303.03,0.846153846,20000000
3/31/2003,2003,1,20031,20,5,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,6794710,20000000,3604584,303.03,0.846153846,20000000
12/31/2002,2002,4,20024,19,4,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,7106048,20000000,3604584,303.03,0.846153846,20000000
9/30/2002,2002,3,20023,18,4,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,8843722,20000000,3604584,303.03,0.846153846,20000000
6/30/2002,2002,2,20022,17,4,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,9619211,20000000,3604584,303.03,0.846153846,20000000
3/31/2002,2002,1,20021,16,4,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,11557981,20000000,3604584,303.03,0.846153846,20000000
12/31/2001,2001,4,20014,15,3,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,14275333,20000000,3604584,303.03,0.846153846,20000000
9/30/2001,2001,3,20013,14,3,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,18724407,20000000,3604584,303.03,0.846153846,20000000
6/30/2001,2001,2,20012,13,3,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,24084916,20000000,3604584,303.03,0.846153846,20000000
3/31/2001,2001,1,20011,12,3,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,25741925,20000000,3604584,303.03,0.846153846,20000000
12/31/2000,2000,4,20004,11,2,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,37161074,19000000,747597,303.03,0.846153846,20000000
9/30/2000,2000,3,20003,10,2,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,40175946,16000000,747597,303.03,0.846153846,20000000
6/30/2000,2000,2,20002,9,2,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17713,Ohio School Employees Retirement System,16575,34760187,13000000,690889,303.03,0.846153846,20000000
5/31/2015,2015,2,20152,69,17,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,84858.07,25681391.01,45038655,303.03,0.971014493,25677896
2/28/2015,2015,1,20151,68,17,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,72047.99,25681391.01,45038655,303.03,0.971014493,25677896
11/30/2014,2014,4,20144,67,16,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,58848.97,25681391.01,45038655,303.03,0.971014493,25677896
8/31/2014,2014,3,20143,66,16,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,58996.97,25681391.01,45038655,303.03,0.971014493,25677896
5/31/2014,2014,2,20142,65,16,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,59914.98,25681391.01,45038655,303.03,0.971014493,25677896
2/28/2014,2014,1,20141,64,16,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,59913,25681391,45038655,303.03,0.971014493,25677896
11/30/2013,2013,4,20134,63,15,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,60460,25681391,45038655,303.03,0.971014493,25677896
8/31/2013,2013,3,20133,62,15,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,399656,25681391,45038655,303.03,0.971014493,25677896
5/31/2013,2013,2,20132,61,15,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,400386,25681391,45038655,303.03,0.971014493,25677896
2/28/2013,2013,1,20131,60,15,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,1910670.9,25681391.01,45038655,303.03,0.971014493,25677896
11/30/2012,2012,4,20124,59,14,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,4975669,25681391,44973133,303.03,0.971014493,25677896
8/31/2012,2012,3,20123,58,14,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,5161320,25681391,44973133,303.03,0.971014493,25677896
5/31/2012,2012,2,20122,57,14,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,5755534,25681391,44973132,303.03,0.971014493,25677896
2/29/2012,2012,1,20121,56,14,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,5818033,25681391,44973132,303.03,0.971014493,25677896
11/30/2011,2011,4,20114,55,13,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,6358078,25681391,44973132,303.03,0.971014493,25677896
8/31/2011,2011,3,20113,54,13,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,5936093,25681391,44973132,303.03,0.971014493,25677896
5/31/2011,2011,2,20112,53,13,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,6286910.28,25681391.01,44172715,303.03,0.971014493,25677896
2/28/2011,2011,1,20111,52,13,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,6455235,25681391,43349800,303.03,0.971014493,25677896
11/30/2010,2010,4,20104,51,12,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,5464189,25681391,43349800,303.03,0.971014493,25677896
8/31/2010,2010,3,20103,50,12,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,5464186,25681391,43349800,303.03,0.971014493,25677896
5/31/2010,2010,2,20102,49,12,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,5465538,25681391,43349800,303.03,0.971014493,25677896
2/28/2010,2010,1,20101,48,12,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,5466040,25681391,43349800,303.03,0.971014493,25677896
11/30/2009,2009,4,20094,47,11,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,5702689.67,25681391.01,42739693,303.03,0.971014493,25677896
8/31/2009,2009,3,20093,46,11,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,5178568.91,25681391.01,42739693,303.03,0.971014493,25677896
2/28/2009,2009,1,20091,44,11,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,5166673.54,25681391.01,42739693,303.03,0.971014493,25677896
11/30/2008,2008,4,20084,43,10,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,5192112.85,25681391.01,42739693,303.03,0.971014493,25677896
8/31/2008,2008,3,20083,42,10,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,8140597,25681391,42739693,303.03,0.971014493,25677896
5/31/2008,2008,2,20082,41,10,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,8607050.97,25681391.01,42061245,303.03,0.971014493,25677896
2/29/2008,2008,1,20081,40,10,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,8785330.22,25681391.01,42061245,303.03,0.971014493,25677896
11/30/2007,2007,4,20074,39,9,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,13523920.86,25681391.01,40771171,303.03,0.971014493,25677896
8/31/2007,2007,3,20073,38,9,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,13914497.16,25681391.01,39933907,303.03,0.971014493,25677896
5/31/2007,2007,2,20072,37,9,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,14833609.52,25003495.01,17806925,303.03,0.971014493,25000000
2/28/2007,2007,1,20071,36,9,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,14856584.49,25003495.01,17806925,303.03,0.971014493,25000000
11/30/2006,2006,4,20064,35,8,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,8268055.22,25003495.01,17806925,303.03,0.971014493,25000000
8/31/2006,2006,3,20063,34,8,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,8278657.45,25003495.01,17806925,303.03,0.971014493,25000000
5/31/2006,2006,2,20062,33,8,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,5059638,25003495.01,17806925,303.03,0.971014493,25000000
2/28/2006,2006,1,20061,32,8,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,9551243.35,25003495.01,16252471,303.03,0.971014493,25000000
11/30/2005,2005,4,20054,31,7,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,9279317.68,25003495.01,16252471,303.03,0.971014493,25000000
8/31/2005,2005,3,20053,30,7,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,3061089.62,25003495.01,15842637,303.03,0.971014493,25000000
5/31/2005,2005,2,20052,29,7,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,2229753.88,25003495.01,15842637,303.03,0.971014493,25000000
2/28/2005,2005,1,20051,28,7,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,2749134.69,25003495.01,15842637,303.03,0.971014493,25000000
11/30/2004,2004,4,20044,27,6,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,4741921.51,25003495.01,13979313,303.03,0.971014493,25000000
8/31/2004,2004,3,20043,26,6,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,5705041.77,25003495.01,12864601,303.03,0.971014493,25000000
5/31/2004,2004,2,20042,25,6,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,6447454.78,25003495.01,11907655,303.03,0.971014493,25000000
2/29/2004,2004,1,20041,24,6,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,7999147.94,25003495.01,10465846,303.03,0.971014493,25003495.01
11/30/2003,2003,4,20034,23,5,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,8022155.41,25003495.01,10465846,303.03,0.971014493,25003495.01
8/31/2003,2003,3,20033,22,5,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,8191281.54,25003495.01,9835813,303.03,0.971014493,25003495.01
5/31/2003,2003,2,20032,21,5,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,8493416.57,25003495.01,9835813,303.03,0.971014493,25003495.01
2/28/2003,2003,1,20031,20,5,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,8882583,25003495,9835813,303.03,0.971014493,25003495
11/30/2002,2002,4,20024,19,4,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,12024019.04,25003495.01,9835813,303.03,0.971014493,25003495.01
8/31/2002,2002,3,20023,18,4,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,12024019.04,25003495.01,9835813,303.03,0.971014493,25003495.01
5/31/2002,2002,2,20022,17,4,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,14447483,25003495,9835813,303.03,0.971014493,25000000
2/28/2002,2002,1,20021,16,4,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,17844178,25003495,9835813,303.03,0.971014493,25000000
11/30/2001,2001,4,20014,15,3,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,23405509,25003495,9835813,303.03,0.971014493,25677896
8/31/2001,2001,3,20013,14,3,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,31356138,25003495,9835813,303.03,0.971014493,25677896
5/31/2001,2001,2,20012,13,3,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,32177421,23753495,9835813,303.03,0.971014493,25677896
2/28/2001,2001,1,20011,12,3,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,37531036,22503495,9835813,303.03,0.971014493,25677896
11/30/2000,2000,4,20004,11,2,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,51469931,20003495,915500,303.03,0.971014493,25677896
8/31/2000,2000,3,20003,10,2,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,45950251,18753495,915500,303.03,0.971014493,25677896
5/31/2000,2000,2,20002,9,2,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,19920775,16253495,915500,303.03,0.971014493,25677896
2/29/2000,2000,1,20001,8,2,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,17751318,15003495,0,303.03,0.971014493,25677896
11/30/1999,1999,4,19994,7,1,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,10560810,11253495,0,303.03,0.971014493,25677896
8/31/1999,1999,3,19993,6,1,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,7021363,7503495,0,303.03,0.971014493,25677896
5/31/1999,1999,2,19992,5,1,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,6006747,6253495,0,303.03,0.971014493,25677896
2/28/1999,1999,1,19991,4,1,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,3608439,3753495,0,303.03,0.971014493,25677896
11/30/1998,1998,4,19984,3,0,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,1253495,1253495,0,303.03,0.971014493,25677896
8/31/1998,1998,3,19983,2,0,16105,Morgenthaler Venture Partners V,Venture Capital,Morgenthaler,1/1/1998,1998,1,US,17941,University of Texas Investment Management Company,16576,0,0,0,303.03,0.971014493,25677896
5/31/2015,2015,2,20152,38,10,10742,Morgenthaler Venture Partners VIII,Venture Capital,Morgenthaler,10/1/2005,2005,4,US,17941,University of Texas Investment Management Company,15307,19162437.38,35000000,28371357,450,1.026315789,35000000
2/28/2015,2015,1,20151,37,10,10742,Morgenthaler Venture Partners VIII,Venture Capital,Morgenthaler,10/1/2005,2005,4,US,17941,University of Texas Investment Management Company,15307,17322309.58,33250000,28371357,450,1.026315789,35000000
11/30/2014,2014,4,20144,36,9,10742,Morgenthaler Venture Partners VIII,Venture Capital,Morgenthaler,10/1/2005,2005,4,US,17941,University of Texas Investment Management Company,15307,24773695.87,33250000,20598999,450,1.026315789,35000000
8/31/2014,2014,3,20143,35,9,10742,Morgenthaler Venture Partners VIII,Venture Capital,Morgenthaler,10/1/2005,2005,4,US,17941,University of Texas Investment Management Company,15307,24351409.27,33250000,20598999,450,1.026315789,35000000
5/31/2014,2014,2,20142,34,9,10742,Morgenthaler Venture Partners VIII,Venture Capital,Morgenthaler,10/1/2005,2005,4,US,17941,University of Texas Investment Management Company,15307,24016918.01,33250000,20598999,450,1.026315789,35000000
2/28/2014,2014,1,20141,33,9,10742,Morgenthaler Venture Partners VIII,Venture Capital,Morgenthaler,10/1/2005,2005,4,US,17941,University of Texas Investment Management Company,15307,20749360,33250000,20598999,450,1.026315789,35000000
11/30/2013,2013,4,20134,32,8,10742,Morgenthaler Venture Partners VIII,Venture Capital,Morgenthaler,10/1/2005,2005,4,US,17941,University of Texas Investment Management Company,15307,24579833,33250000,15935444,450,1.026315789,35000000
8/31/2013,2013,3,20133,31,8,10742,Morgenthaler Venture Partners VIII,Venture Capital,Morgenthaler,10/1/2005,2005,4,US,17941,University of Texas Investment Management Company,15307,24692207,33250000,15935444,450,1.026315789,35000000
5/31/2013,2013,2,20132,30,8,10742,Morgenthaler Venture Partners VIII,Venture Capital,Morgenthaler,10/1/2005,2005,4,US,17941,University of Texas Investment Management Company,15307,23227573,31500000,15935444,450,1.026315789,35000000
2/28/2013,2013,1,20131,29,8,10742,Morgenthaler Venture Partners VIII,Venture Capital,Morgenthaler,10/1/2005,2005,4,US,17941,University of Texas Investment Management Company,15307,21358481.3,31500000,15935444,450,1.026315789,35000000
11/30/2012,2012,4,20124,28,7,10742,Morgenthaler Venture Partners VIII,Venture Capital,Morgenthaler,10/1/2005,2005,4,US,17941,University of Texas Investment Management Company,15307,21976747,31500000,15935444,450,1.026315789,35000000
8/31/2012,2012,3,20123,27,7,10742,Morgenthaler Venture Partners VIII,Venture Capital,Morgenthaler,10/1/2005,2005,4,US,17941,University of Texas Investment Management Company,15307,22983715,31500000,14803400,450,1.026315789,35000000
