Report Whole Date,Report Date YYYY,Report Date Q,Quarter Year Code Report Date,Quarters Since Close,Years Since Fund Close to Report Date,Fund ID,FundName,Fund Type,investor name,Fund Close Date,Fund Close YYYY,Fund Close Q,Global Region,LP beid,LP Name,FundLPID,Remaining Value,Contributed,Distributed,Fund Initial Amount,Consistency,Comitted
3/31/2012,2012,1,20121,44,11,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,71577603,191823147,482515669,5247.367889,0.964285714,200000000
12/31/2011,2011,4,20114,43,10,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,68566618,191823147,482515669,5247.367889,0.964285714,200000000
9/30/2011,2011,3,20113,42,10,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,87101266,191823147,480795900,5247.367889,0.964285714,200000000
6/30/2011,2011,2,20112,41,10,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,95054319,191823147,480795900,5247.367889,0.964285714,200000000
3/31/2011,2011,1,20111,40,10,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,111897595,191823147,460390327,5247.367889,0.964285714,200000000
12/31/2010,2010,4,20104,39,9,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,123493558,191823147,459275674,5247.367889,0.964285714,200000000
9/30/2010,2010,3,20103,38,9,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,131100000,191800000,456200000,5247.367889,0.964285714,200000000
6/30/2010,2010,2,20102,37,9,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,120300000,191800000,452300000,5247.367889,0.964285714,200000000
3/31/2010,2010,1,20101,36,9,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,126094410,191823147,447865789,5247.367889,0.964285714,200000000
12/31/2009,2009,4,20094,35,8,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,131873873,191823147,447865789,5247.367889,0.964285714,200000000
9/30/2009,2009,3,20093,34,8,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,113723973,192248446,445446834,5247.367889,0.964285714,200000000
6/30/2009,2009,2,20092,33,8,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,121408740,192248446,430964796,5247.367889,0.964285714,200000000
3/31/2009,2009,1,20091,32,8,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,121408740,192248446,430964796,5247.367889,0.964285714,200000000
12/31/2008,2008,4,20084,31,7,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,100094343,201914100,444635412,5247.367889,0.964285714,200000000
9/30/2008,2008,3,20083,30,7,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,118094888,202678904,443560539,5247.367889,0.964285714,200000000
6/30/2008,2008,2,20082,29,7,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,131449990,200509449,442746313,5247.367889,0.964285714,200000000
3/31/2008,2008,1,20081,28,7,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,122536280,200509449,442746313,5247.367889,0.964285714,200000000
12/31/2007,2007,4,20074,27,6,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,127290259,200509449,439019364,5247.367889,0.964285714,200000000
9/30/2007,2007,3,20073,26,6,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,126871065,200509449,439019364,5247.367889,0.964285714,200000000
6/30/2007,2007,2,20072,25,6,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,169495636,200509449,383959084,5247.367889,0.964285714,200000000
3/31/2007,2007,1,20071,24,6,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,237390291,200509449,289441774,5247.367889,0.964285714,200000000
12/31/2006,2006,4,20064,23,5,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,214300935,200509449,279727874,5247.367889,0.964285714,200000000
9/30/2006,2006,3,20063,22,5,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,184869597,195819096,236526877,5247.367889,0.964285714,200000000
6/30/2006,2006,2,20062,21,5,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,226147110,183769326,175351302,5247.367889,0.964285714,200000000
3/31/2006,2006,1,20061,20,5,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,162047790,183769326,162843114,5247.367889,0.964285714,200000000
12/31/2005,2005,4,20054,19,4,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,195162515,184051473,128745536,5247.367889,0.964285714,200000000
9/30/2005,2005,3,20053,18,4,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,168060411,180829775,125664120,5247.367889,0.964285714,200000000
6/30/2005,2005,2,20052,17,4,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,182495611,165572205,99873344,5247.367889,0.964285714,200000000
3/31/2005,2005,1,20051,16,4,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,186551197,163865826,59078071,5247.367889,0.964285714,200000000
12/31/2004,2004,4,20044,15,3,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,172671767,139236478,48339417,5247.367889,0.964285714,200000000
9/30/2004,2004,3,20043,14,3,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,140980252,136219299,33547420,5247.367889,0.964285714,200000000
6/30/2004,2004,2,20042,13,3,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,108154205,104516168,32538557,5247.367889,0.964285714,200000000
3/31/2004,2004,1,20041,12,3,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,107129677.2,101803285.7,14512259,5247.367889,0.964285714,200000000
12/31/2003,2003,4,20034,11,2,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,114389653,105611252,12161501,5247.367889,0.964285714,200000000
9/30/2003,2003,3,20033,10,2,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,103737982.1,99645265.31,9355,5247.367889,0.964285714,200000000
6/30/2003,2003,2,20032,9,2,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,66899040.55,66684596.53,9355,5247.367889,0.964285714,200000000
3/31/2003,2003,1,20031,8,2,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,35340601.66,37440219.77,9355,5247.367889,0.964285714,200000000
12/31/2002,2002,4,20024,7,1,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,35307332.38,37440219.77,9355,5247.367889,0.964285714,200000000
9/30/2002,2002,3,20023,6,1,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,20611536.22,23785890.43,9355,5247.367889,0.964285714,200000000
6/30/2002,2002,2,20022,5,1,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,10873040,13602456,9355,5247.367889,0.964285714,200000000
3/31/2002,2002,1,20021,4,1,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,6047890,8979280,9355,5247.367889,0.964285714,200000000
12/31/2001,2001,4,20014,3,0,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,11994,California Public Employees Retirement System,16240,1840472,8979280,9355,5247.367889,0.964285714,200000000
6/30/2015,2015,2,20152,57,14,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,284705.97,9550016.95,27746853,5247.367889,1,10000000
3/31/2015,2015,1,20151,56,14,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,308085,9550016.95,27746853,5247.367889,1,10000000
12/31/2014,2014,4,20144,55,13,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,250222.45,9550016.95,27746853,5247.367889,1,10000000
9/30/2014,2014,3,20143,54,13,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,497980.37,9550016.95,27544421,5247.367889,1,10000000
6/30/2014,2014,2,20142,53,13,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,497980.37,9550016.95,27544421,5247.367889,1,10000000
3/31/2014,2014,1,20141,52,13,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,440845.65,9550016.95,27544421,5247.367889,1,10000000
12/31/2013,2013,4,20134,51,12,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,410713.18,9550016.95,27544421,5247.367889,1,10000000
9/30/2013,2013,3,20133,50,12,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,1453747,9550017,26577887,5247.367889,1,10000000
3/31/2013,2013,1,20131,48,12,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,2595180,9550017,25091134,5247.367889,1,10000000
12/31/2012,2012,4,20124,47,11,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,2766370,9550017,24900430,5247.367889,1,10000000
9/30/2012,2012,3,20123,46,11,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,3328920,9550017,24476488,5247.367889,1,10000000
6/30/2012,2012,2,20122,45,11,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,3296016,9550017,24476488,5247.367889,1,10000000
3/31/2012,2012,1,20121,44,11,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,4041001,9550017,24084643,5247.367889,1,10000000
12/31/2011,2011,4,20114,43,10,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,3863712,9550017,24084643,5247.367889,1,10000000
9/30/2011,2011,3,20113,42,10,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,5007637.63,9550016.95,23998655,5247.367889,1,10000000
6/30/2011,2011,2,20112,41,10,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,5469548,9550017,23695418,5247.367889,1,10000000
3/31/2011,2011,1,20111,40,10,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,6478215.81,9550016.95,22978376,5247.367889,1,10000000
12/31/2010,2010,4,20104,39,9,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,6177496,9550017,22922643,5247.367889,1,10000000
9/30/2010,2010,3,20103,38,9,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,5819473,9550017,22767508,5247.367889,1,10000000
6/30/2010,2010,2,20102,37,9,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,4689182,9550017,22352149,5247.367889,1,10000000
3/31/2010,2010,1,20101,36,9,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,5738728,9550017,22352149,5247.367889,1,10000000
12/31/2009,2009,4,20094,35,8,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,4907046,9550017,22352149,5247.367889,1,10000000
9/30/2009,2009,3,20093,34,8,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,4663106,9571282,22231201,5247.367889,1,10000000
6/30/2009,2009,2,20092,33,8,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,5387208,9571282,21507099,5247.367889,1,10000000
3/31/2009,2009,1,20091,32,8,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,4689182,9441652,21350167,5247.367889,1,10000000
12/31/2008,2008,4,20084,31,7,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,5100142,9214102,21350167,5247.367889,1,10000000
9/30/2008,2008,3,20083,30,7,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,5192126,9252342,21296424,5247.367889,1,10000000
6/30/2008,2008,2,20082,29,7,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,5759856,9143869,21255712,5247.367889,1,10000000
3/31/2008,2008,1,20081,28,7,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,5406166,9143869,21255712,5247.367889,1,10000000
12/31/2007,2007,4,20074,27,6,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,5557561,9143869,21069365,5247.367889,1,10000000
9/30/2007,2007,3,20073,26,6,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,5528276,9143869,21069365,5247.367889,1,10000000
6/30/2007,2007,2,20072,25,6,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,7280667,9143869,18316351,5247.367889,1,10000000
3/31/2007,2007,1,20071,24,6,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,10327745,9143869,13590485,5247.367889,1,10000000
12/31/2006,2006,4,20064,23,5,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,9411690,9143869,13104790,5247.367889,1,10000000
9/30/2006,2006,3,20063,22,5,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,8391950,9144111,11179500,5247.367889,1,10000000
6/30/2006,2006,2,20062,21,5,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,10061865,9144111,8723210,5247.367889,1,10000000
3/31/2006,2006,1,20061,20,5,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,7215120,9144111,8097800,5247.367889,1,10000000
12/31/2005,2005,4,20054,19,4,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,8959632,9161433,6396136,5247.367889,1,10000000
9/30/2005,2005,3,20053,18,4,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,7878300,9000348,6242066,5247.367889,1,10000000
6/30/2005,2005,2,20052,17,4,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,8097928,8248505,4963562,5247.367889,1,10000000
3/31/2005,2005,1,20051,16,4,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,8727150,8181706,2942318,5247.367889,1,10000000
12/31/2004,2004,4,20044,15,3,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,8082678,6961824,2416971,5247.367889,1,10000000
9/30/2004,2004,3,20043,14,3,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,6938201,6810965,1677371,5247.367889,1,10000000
6/30/2004,2004,2,20042,13,3,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,5221227,5225808,1626928,5247.367889,1,10000000
3/31/2004,2004,1,20041,12,3,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,5356914,5090164,725613,5247.367889,1,10000000
12/31/2003,2003,4,20034,11,2,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,5717889,5280563,608075,5247.367889,1,10000000
9/30/2003,2003,3,20033,10,2,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,5139907,4982263,468,5247.367889,1,10000000
6/30/2003,2003,2,20032,9,2,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,3326454,3334230,468,5247.367889,1,10000000
3/31/2003,2003,1,20031,8,2,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,1766704,1872011,468,5247.367889,1,10000000
12/31/2002,2002,4,20024,7,1,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,1764789,1872011,468,5247.367889,1,10000000
9/30/2002,2002,3,20023,6,1,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,1016979,1189295,468,5247.367889,1,10000000
6/30/2002,2002,2,20022,5,1,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,543858,680123,468,5247.367889,1,10000000
3/31/2002,2002,1,20021,4,1,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,302395,448964,468,5247.367889,1,10000000
12/31/2001,2001,4,20014,3,0,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,346956,448964,468,5247.367889,1,10000000
9/30/2001,2001,3,20013,2,0,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,394693,448964,0,5247.367889,1,10000000
6/30/2001,2001,2,20012,1,0,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17498,Houston Police Officer's Pension System,26434,0,0,0,5247.367889,1,10000000
12/31/2014,2014,4,20144,55,13,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,866267,28662279,83252788,5247.367889,0.890909091,30004074
6/30/2014,2014,2,20142,53,13,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,1343314,28662279,82645490,5247.367889,0.890909091,30000000
3/31/2014,2014,1,20141,52,13,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,1207176,28662279,82645490,5247.367889,0.890909091,30000000
12/31/2013,2013,4,20134,51,12,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,1134865,28662279,82645490,5247.367889,0.890909091,30000000
6/30/2013,2013,2,20132,49,12,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,7948471,28662278.7,75285630,5247.367889,0.890909091,29999999.9
12/31/2012,2012,4,20124,47,11,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,7282424,28662279,74713519,5247.367889,0.890909091,30000000
6/30/2012,2012,2,20122,45,11,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,8700000,28700000,73400000,5247.367889,0.890909091,30000000
3/31/2012,2012,1,20121,44,11,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,10700000,28700000,72300000,5247.367889,0.890909091,30000000
12/31/2011,2011,4,20114,43,10,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,10300000,28700000,72300000,5247.367889,0.890909091,30000000
9/30/2011,2011,3,20113,42,10,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,13100000,28700000,72000000,5247.367889,0.890909091,30000000
6/30/2011,2011,2,20112,41,10,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,14300000,28700000,72000000,5247.367889,0.890909091,30000000
3/31/2011,2011,1,20111,40,10,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,16800000,28700000,68900000,5247.367889,0.890909091,30000000
12/31/2010,2010,4,20104,39,9,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,15900000,28700000,68800000,5247.367889,0.890909091,30000000
9/30/2010,2010,3,20103,38,9,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,17000000,28700000,68300000,5247.367889,0.890909091,30000000
6/30/2010,2010,2,20102,37,9,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,15600000,28700000,67700000,5247.367889,0.890909091,30000000
3/31/2010,2010,1,20101,36,9,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,16400000,28700000,67100000,5247.367889,0.890909091,30000000
12/31/2009,2009,4,20094,35,8,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,17300000,28700000,67100000,5247.367889,0.890909091,30000000
9/30/2009,2009,3,20093,34,8,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,15100000,28700000,66700000,5247.367889,0.890909091,30000000
6/30/2009,2009,2,20092,33,8,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,16200000,28700000,64500000,5247.367889,0.890909091,30000000
3/31/2009,2009,1,20091,32,8,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,13300000,28300000,64100000,5247.367889,0.890909091,30000000
12/31/2008,2008,4,20084,31,7,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,13600000,27600000,64100000,5247.367889,0.890909091,30000000
9/30/2008,2008,3,20083,30,7,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,17900000,27800000,63900000,5247.367889,0.890909091,30000000
6/30/2008,2008,2,20082,29,7,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,19700000,27400000,63800000,5247.367889,0.890909091,30000000
3/31/2008,2008,1,20081,28,7,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,18400000,27400000,63800000,5247.367889,0.890909091,30000000
12/31/2007,2007,4,20074,27,6,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,19200000,27400000,63200000,5247.367889,0.890909091,30000000
9/30/2007,2007,3,20073,26,6,15448,CVC European Equity Partners III,Buyout,CVC Capital Partners,1/1/2001,2001,1,Europe,17602,Los Angeles County Employees' Retirement Association,16236,19000000,27400000,63200000,5247.367889,0.890909091,30000000
