Report Whole Date,Report Date YYYY,Report Date Q,Quarter Year Code Report Date,Quarters Since Close,Years Since Fund Close to Report Date,Fund ID,FundName,Fund Type,investor name,Fund Close Date,Fund Close YYYY,Fund Close Q,Global Region,LP beid,LP Name,FundLPID,Remaining Value,Contributed,Distributed,Fund Initial Amount,Consistency,Comitted
8/31/2009,2009,3,20093,46,11,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,52965.32,30458427.91,34800677,580.0882409,0.884615385,31763506
2/28/2009,2009,1,20091,44,11,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,12793.61,30458427.91,34650069,580.0882409,0.884615385,31763506
11/30/2008,2008,4,20084,43,10,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,14654.84,30458427.91,34650069,580.0882409,0.884615385,31865026
8/31/2008,2008,3,20083,42,10,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,179917,30458428,34444977,580.0882409,0.884615385,32137474
5/31/2008,2008,2,20082,41,10,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,227454.69,30458427.91,34444977,580.0882409,0.884615385,32292178
2/29/2008,2008,1,20081,40,10,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,419434.76,30458427.91,34285278,580.0882409,0.884615385,32298754
11/30/2007,2007,4,20074,39,9,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,580590.35,30458427.91,34121023,580.0882409,0.884615385,32363362
8/31/2007,2007,3,20073,38,9,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,539758.1,30458427.91,34121023,580.0882409,0.884615385,32325682
5/31/2007,2007,2,20072,37,9,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,776160.66,30458427.91,34121023,580.0882409,0.884615385,32289826
2/28/2007,2007,1,20071,36,9,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,2743998.27,30458427.91,31819633,580.0882409,0.884615385,32274658
11/30/2006,2006,4,20064,35,8,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,3642804.2,30458427.91,30099774,580.0882409,0.884615385,32276722
8/31/2006,2006,3,20063,34,8,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,6520693.69,30458427.91,26689866,580.0882409,0.884615385,32217682
5/31/2006,2006,2,20062,33,8,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,8108756.08,30458427.91,23364001,580.0882409,0.884615385,32184130
2/28/2006,2006,1,20061,32,8,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,8319323.21,30458427.91,22652150,580.0882409,0.884615385,32072626
11/30/2005,2005,4,20054,31,7,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,7934853.84,30458427.91,22652150,580.0882409,0.884615385,32049298
8/31/2005,2005,3,20053,30,7,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,11365574.29,30458427.91,20413868,580.0882409,0.884615385,32121154
5/31/2005,2005,2,20052,29,7,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,14846105.23,30458427.91,15973997,580.0882409,0.884615385,32133634
2/28/2005,2005,1,20051,28,7,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,14494716.4,30458427.91,15942501,580.0882409,0.884615385,32233426
11/30/2004,2004,4,20044,27,6,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,15957199.09,30458427.91,14009022,580.0882409,0.884615385,32222338
8/31/2004,2004,3,20043,26,6,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,14939995.57,30458427.91,14009022,580.0882409,0.884615385,32119474
5/31/2004,2004,2,20042,25,6,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,15989857.64,30458427.91,13934579,580.0882409,0.884615385,32148226
2/29/2004,2004,1,20041,24,6,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,20361912.87,30458427.91,10000730,580.0882409,0.884615385,32252187.91
11/30/2003,2003,4,20034,23,5,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,19475200.39,30458427.91,8534155,580.0882409,0.884615385,32111739.91
8/31/2003,2003,3,20033,22,5,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,18702088.12,30458427.91,8534155,580.0882409,0.884615385,31973019.91
5/31/2003,2003,2,20032,21,5,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,19329705.72,30458427.91,8534155,580.0882409,0.884615385,32029371.91
2/28/2003,2003,1,20031,20,5,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,19178049,30395884,8534155,580.0882409,0.884615385,31968284
11/30/2002,2002,4,20024,19,4,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,19261278.54,30395883.91,8534155,580.0882409,0.884615385,31946383.91
8/31/2002,2002,3,20023,18,4,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,19261278.54,30395883.91,8534155,580.0882409,0.884615385,31946383.91
5/31/2002,2002,2,20022,17,4,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,19752186,30395884,6102307,580.0882409,0.884615385,31781974
2/28/2002,2002,1,20021,16,4,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,22148280,30395884,3416583,580.0882409,0.884615385,31744024
11/30/2001,2001,4,20014,15,3,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,22099973,30395884,3416583,580.0882409,0.884615385,31750774
8/31/2001,2001,3,20013,14,3,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,24019925,30395884,3416583,580.0882409,0.884615385,31780574
5/31/2001,2001,2,20012,13,3,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,23268012,30395884,3416583,580.0882409,0.884615385,31745074
2/28/2001,2001,1,20011,12,3,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,24909166,30395884,2987712,580.0882409,0.884615385,31772174
11/30/2000,2000,4,20004,11,2,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,20920206,26717210,2987712,580.0882409,0.884615385,31635675
8/31/2000,2000,3,20003,10,2,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,23021109,26717210,1813865,580.0882409,0.884615385,31713550
5/31/2000,2000,2,20002,9,2,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,22130732,25202910,1813665,580.0882409,0.884615385,31889550
2/29/2000,2000,1,20001,8,2,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,20371572,22137410,999314,580.0882409,0.884615385,32325200
11/30/1999,1999,4,19994,7,1,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,17443452,18109560,0,580.0882409,0.884615385,32381850
8/31/1999,1999,3,19993,6,1,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,15119181,16502060,0,580.0882409,0.884615385,32518850
5/31/1999,1999,2,19992,5,1,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,13467001,14882010,0,580.0882409,0.884615385,32434800
2/28/1999,1999,1,19991,4,1,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,12299298,13274310,0,580.0882409,0.884615385,32437500
11/30/1998,1998,4,19984,3,0,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,8041291,8293610,0,580.0882409,0.884615385,32951900
8/31/1998,1998,3,19983,2,0,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,6427076,6621510,0,580.0882409,0.884615385,33368301
5/31/1998,1998,2,19982,1,0,17213,3i UK Investment Partners II,Venture Capital,3i Group,1/1/1998,1998,1,Europe,17941,University of Texas Investment Management Company,16774,4855253,4973910,0,580.0882409,0.884615385,32628300
3/31/2015,2015,1,20151,46,12,11294,Abingworth Bioventures IV,Venture Capital,Abingworth Management,7/31/2003,2003,3,Europe,11994,California Public Employees Retirement System,103193,3409135,9734000,8536274,350,0.97826087,10000000
12/31/2014,2014,4,20144,45,11,11294,Abingworth Bioventures IV,Venture Capital,Abingworth Management,7/31/2003,2003,3,Europe,11994,California Public Employees Retirement System,103193,6829348,9734000,4861342,350,0.97826087,10000000
9/30/2014,2014,3,20143,44,11,11294,Abingworth Bioventures IV,Venture Capital,Abingworth Management,7/31/2003,2003,3,Europe,11994,California Public Employees Retirement System,103193,5509916,9734000,4651036,350,0.97826087,10000000
6/30/2014,2014,2,20142,43,11,11294,Abingworth Bioventures IV,Venture Capital,Abingworth Management,7/31/2003,2003,3,Europe,11994,California Public Employees Retirement System,103193,7261459,9734000,4047072,350,0.97826087,10000000
3/31/2014,2014,1,20141,42,11,11294,Abingworth Bioventures IV,Venture Capital,Abingworth Management,7/31/2003,2003,3,Europe,11994,California Public Employees Retirement System,103193,6025552,9634000,4047072,350,0.97826087,10000000
12/31/2013,2013,4,20134,41,10,11294,Abingworth Bioventures IV,Venture Capital,Abingworth Management,7/31/2003,2003,3,Europe,11994,California Public Employees Retirement System,103193,5482545,9634000,4047072,350,0.97826087,10000000
9/30/2013,2013,3,20133,40,10,11294,Abingworth Bioventures IV,Venture Capital,Abingworth Management,7/31/2003,2003,3,Europe,11994,California Public Employees Retirement System,103193,5871786,9634000,3825414,350,0.97826087,10000000
6/30/2013,2013,2,20132,39,10,11294,Abingworth Bioventures IV,Venture Capital,Abingworth Management,7/31/2003,2003,3,Europe,11994,California Public Employees Retirement System,103193,6887592,9634000,3825414,350,0.97826087,10000000
3/31/2013,2013,1,20131,38,10,11294,Abingworth Bioventures IV,Venture Capital,Abingworth Management,7/31/2003,2003,3,Europe,11994,California Public Employees Retirement System,103193,5035196,9634000,3522980,350,0.97826087,10000000
